plot_id;species_ids
CBN-Pla-E6-20130904;[1392561, 1388793, 1395807, 1395120]
CBN-Pla-E6-20140722;[1395120, 1737507]
CBN-Pla-E6-20140902;[1395807, 1388793, 1392539, 1392561, 1389929]
CBN-Pla-E6-20150702;[1395120, 1397500, 1394911, 1737507, 1400081, 1741754]
CBN-Pla-E6-20150723;[1395807, 1397129, 1394643, 1388793, 1395120]
CBN-Pla-E6-20150811;[1395807, 1412857]
CBN-Pla-E6-20150901;[1395807, 1412857, 1359835, 1361347, 1394643]
CBN-Pla-E6-20160707;[1741808, 1395120, 1737507, 1394911]
CBN-Pla-E6-20160728;[1395807]
CBN-Pla-E6-20180724;[1741754, 1737507, 1391319, 1391476, 1400081, 1395120, 1391323, 1741808]
CBN-Pla-E6-20180816;[1395807, 1395120, 1397500]
CBN-Pla-E6-20180906;[1395807, 1394643]
CBN-Pla-E6-20190723;[1395807, 1741808, 1397500, 1395120, 1394911]
CBN-Pla-E6-20190814;[1388793, 1395120, 1392539]
CBN-Pla-E6-20200723;[1395807, 1394911, 1397129, 1397500, 1741808]
CBN-Pla-E6-20200814;[1395807, 1394643, 1392299, 1361347]
CBN-Pla-F1-20130808;[1395097, 1395120]
CBN-Pla-F1-20130904;[1392535, 1392561, 1395120, 1392552, 1356422]
CBN-Pla-F1-20140722;[1395120, 1395097, 1393679]
CBN-Pla-F1-20140902;[1388793, 1647128, 1392539, 1389929]
CBN-Pla-F1-20150702;[1395120, 1394911, 1395085, 1395097, 1741808, 1400081]
CBN-Pla-F1-20150723;[1647128, 1389596, 1388793, 1389587, 1392612]
CBN-Pla-F1-20150901;[1361347, 1647128, 1392568, 1728573, 1395085, 1394444, 1389596]
CBN-Pla-F1-20160707;[1395120, 1393679, 1397129, 1395097]
CBN-Pla-F1-20160728;[1728573, 1359296, 1647128]
CBN-Pla-F1-20180724;[1395120, 1400081, 1394911]
CBN-Pla-F1-20180816;[1359296]
CBN-Pla-F1-20180906;[1728573, 1361347]
CBN-Pla-F1-20190723;[1395097, 1395120, 1395049]
CBN-Pla-F1-20190814;[1394444, 1356422, 1388793, 1392539, 1389596]
CBN-Pla-F1-20200630;[1395120, 1391319, 1737507]
CBN-Pla-F1-20200723;[1359296, 1412585]
CBN-Pla-F1-20200814;[1392568, 1389596, 1394444, 1361281, 1388793]
CBN-Pla-F2-20130808;[1395085, 1394643, 1362273, 1395097]
CBN-Pla-F2-20130904;[1388793, 1394643, 1647128, 1396175]
CBN-Pla-F2-20140722;[1395120, 1741808, 1395085, 1394911, 1397372, 1737507]
CBN-Pla-F2-20140902;[1388793, 1394643, 1392539, 1646497, 1395085, 1395940, 1412857]
CBN-Pla-F2-20150702;[1400081, 1394643, 1397372, 1741808, 1741754, 1395120, 1737507]
CBN-Pla-F2-20150723;[1394643, 1412857, 1395120]
CBN-Pla-F2-20150901;[1393494, 1412857, 1395085]
CBN-Pla-F2-20160707;[1395120, 1743159, 1741808, 1394643, 1394911, 1397372, 1737507, 1395085]
CBN-Pla-F2-20160728;[1395120, 1392561, 1388793, 1392552]
CBN-Pla-F2-20180724;[1400081, 1395120, 1737507, 1741808, 1741754, 1394911]
CBN-Pla-F2-20180816;[1394603, 1390837]
CBN-Pla-F2-20180906;[1390837, 1394603, 1356422, 1412857, 1392568, 1394438]
CBN-Pla-F2-20190723;[1741808, 1395120, 1395097]
CBN-Pla-F2-20190814;[1396809, 1388793, 1397971, 1647128, 1356857]
CBN-Pla-F2-20200630;[1737507, 1741808, 1395120]
CBN-Pla-F2-20200723;[1741807, 1394643, 1741808, 1392608, 1397461]
CBN-Pla-F2-20200814;[1392612, 1394444, 1394643, 1391323, 1392568, 1356422]
CBN-Pla-F3-20130808;[1395085, 1392535, 1395120, 1397372, 1362273]
CBN-Pla-F3-20130904;[1394643, 1388793, 1395085, 1394444]
CBN-Pla-F3-20140722;[1395120, 1394643, 1395085, 1737507, 1392535]
CBN-Pla-F3-20140902;[1647128, 1389929, 1394643, 1389627, 1394438, 1392539]
CBN-Pla-F3-20150702;[1400081, 1737507, 1397372, 1394643, 1395120, 1741754]
CBN-Pla-F3-20150723;[1394643, 1647128, 1388793, 1392535, 1395085]
CBN-Pla-F3-20150811;[1394643, 1395085, 1647128, 1392535]
CBN-Pla-F3-20150901;[1412857, 1392535, 1395949, 1394438, 1393494]
CBN-Pla-F3-20160707;[1395120, 1392535, 1737507, 1394643, 1397372]
CBN-Pla-F3-20160728;[1395120, 1392535, 1388793, 1394643, 1359296, 1394444, 1395085]
CBN-Pla-F3-20180724;[1395120, 1400081, 1741808, 1741754, 1737507, 1394643, 1397372, 1392535]
CBN-Pla-F3-20180816;[1394643, 1392535, 1396253, 1395085]
CBN-Pla-F3-20180906;[1392535, 1390837, 1394643, 1361347]
CBN-Pla-F3-20190723;[1395120, 1741808, 1395085, 1412857, 1390837]
CBN-Pla-F3-20190814;[1394643, 1388793, 1395120, 1394444, 1392535, 1392539]
CBN-Pla-F3-20200630;[1737507, 1741808, 1395120]
CBN-Pla-F3-20200723;[1392535, 1412857, 1394643, 1390837, 1395120]
CBN-Pla-F3-20200814;[1392535, 1394643, 1394605]
CBN-Pla-F4-20130808;[1400081, 1395120, 1737507, 1394643, 1394911]
CBN-Pla-F4-20130904;[1394643, 1395120, 1388793]
CBN-Pla-F4-20140722;[1395120, 1737507]
CBN-Pla-F4-20150723;[1395120, 1388793, 1394643, 1391323, 1647128]
CBN-Pla-F4-20150811;[1361347, 1394643, 1412857]
CBN-Pla-F4-20150901;[1412857, 1394643, 1392299, 1361347, 1361281]
CBN-Pla-F4-20160707;[1395120, 1737507]
CBN-Pla-F4-20160728;[1394643, 1395120, 1388793, 1394444, 1412857, 1392561]
CBN-Pla-F4-20180724;[1737507, 1395120, 1400081, 1741754]
CBN-Pla-F4-20180816;[1390837, 1412857, 1394643, 1395120]
CBN-Pla-F4-20180906;[1394643, 1412857, 1359835, 1392299]
CBN-Pla-F4-20190723;[1412857, 1394643, 1395120, 1395097, 1395085]
CBN-Pla-F4-20190814;[1388793, 1394643, 1412857, 1395120]
CBN-Pla-F4-20200630;[1389603, 1414356, 1395085, 1361703, 1400081]
CBN-Pla-F4-20200723;[1412857, 1395120, 1394911, 1394643, 1395807, 1397129]
CBN-Pla-F4-20200814;[1412857, 1394643, 1395807]
CBN-Pla-F5-20130808;[1395120, 1741808, 1395085, 1394911, 1400081, 1395097]
CBN-Pla-F5-20130904;[1388793, 1395120, 1392561]
CBN-Pla-F5-20140722;[1395120, 1737507]
CBN-Pla-F5-20140902;[1388793, 1395120, 1392539, 1389929, 1400176]
CBN-Pla-F5-20150702;[1394911, 1395120, 1400081, 1737507, 1397500, 1741754]
CBN-Pla-F5-20150723;[1388793, 1395120, 1396843, 1356857, 1395049]
CBN-Pla-F5-20150811;[1388793, 1361284, 1396843, 1361141, 1395807]
CBN-Pla-F5-20150901;[1396843, 1361141, 1395807, 1395085, 1392299, 1361281, 1651162]
CBN-Pla-F5-20160707;[1395120, 1737507]
CBN-Pla-F5-20160728;[1388793, 1395807, 1395120, 1392561, 1397129]
CBN-Pla-F5-20180724;[1741754, 1395120, 1741808, 1737507, 1400081, 1397500, 1391319]
CBN-Pla-F5-20180816;[1395807, 1395120, 1388793, 1397043]
CBN-Pla-F5-20180906;[1359835, 1651233, 1388793, 1395807, 1361284]
CBN-Pla-F5-20190723;[1395807, 1395120, 1741808, 1395097, 1741807, 1397500]
CBN-Pla-F5-20190814;[1388793, 1395120]
CBN-Pla-F5-20200723;[1395807, 1397129, 1394911, 1395120, 1397500]
CBN-Pla-F5-20200814;[1361284, 1361347, 1400176, 1361281, 1392552, 1394542]
CBN-Pla-F6-20130808;[1395120, 1741808, 1394911, 1395097, 1396843]
CBN-Pla-F6-20130904;[1388793, 1396843, 1392561]
CBN-Pla-F6-20140722;[1737507, 1395120, 1391319]
CBN-Pla-F6-20140902;[1388793, 1392561, 1389929, 1392539]
CBN-Pla-F6-20150702;[1397500, 1394911, 1395120, 1741808, 1737507, 1741754]
CBN-Pla-F6-20150723;[1396843, 1397129, 1395807, 1397535, 1394911, 1392552, 1357317]
CBN-Pla-F6-20150811;[1396843, 1392552]
CBN-Pla-F6-20150901;[1361347, 1396843]
CBN-Pla-F6-20160707;[1395120, 1737507, 1741808, 1394911]
CBN-Pla-F6-20160728;[1741807, 1392608, 1394911, 1397129, 1395807, 1395120]
CBN-Pla-F6-20180724;[1741808, 1741754, 1737507, 1397500, 1391476, 1391319]
CBN-Pla-F6-20180816;[1395807, 1396843, 1394643, 1362363, 1392534]
CBN-Pla-F6-20180906;[1396843, 1361347, 1388793]
CBN-Pla-F6-20190723;[1396843, 1396253, 1741808, 1395120]
CBN-Pla-F6-20190814;[1388793, 1392539, 1394643]
CBN-Pla-F6-20200723;[1396843, 1397043, 1395120, 1362363, 1397500, 1392608]
CBN-Pla-F6-20200814;[1361347, 1359835, 1396843, 1392552, 1651233, 1388793]
CBN-Pyr-01-20230706;[1361284, 1396843, 1392299]
CBN-Pyr-03-20230706;[1397512, 1395973]
OPTMix-0108-P1-312-20231006;[1356404, 1356387, 1356382, 1705887]
OPTMix-0108-P1-422-20231006;[1361547, 1392973, 1390851]
OPTMix-0108-P1-427-20231006;[1356404, 1705887, 1361654, 1356364]
OPTMix-0108-P1-533-20231006;[1361547, 1361376, 1389833, 1361050, 1360989, 1363593, 1396416, 1394663, 1394759]
OPTMix-0108-P1-95-20231006;[1361335, 1389018, 1361376, 1363593, 1400084]
OPTMix-012-P1-143-20231201;[1361654, 1400084]
OPTMix-012-P1-208-20231201;[1359973, 1361654, 1419076, 1400084, 1395945]
OPTMix-012-P2-192-20231201;[1419076, 1391143, 1392309, 1400084]
OPTMix-012-P2-207-20231201;[1361654, 1394616, 1419076]
OPTMix-012-P2-240-20231201;[1400084, 1361654, 1392309]
OPTMix-012-P3-190-20231201;[1400084, 1392309]
OPTMix-012-P3-218-20231201;[1392309, 1400084, 1361635]
OPTMix-012-P3-220-20231201;[1400084, 1392309, 1361376]
OPTMix-0178-P1-1060-20231006;[1356382, 1356404, 1394503, 1356387, 1396752, 1401438]
OPTMix-0178-P1-1061-20231006;[1361654, 1360989, 1361653, 1737633]
OPTMix-0178-P1-552-20231006;[1356404, 1394503, 1401438, 1356433]
OPTMix-0178-P1-661-20231006;[1356404, 1722693, 1396752, 1356364, 1356382, 1356368]
OPTMix-0178-P1-663-20231006;[1361654, 1391143, 1360989, 1391474, 1396952, 1394616, 1392309]
OPTMix-0178-P1-669-20231006;[1392309, 1361654, 1737633, 1394767]
OPTMix-0200-11006-20231009;[1361654, 1391143, 1419076, 1358615]
OPTMix-0200-P2-53-20231009;[1358507]
OPTMix-0200-P2-54-20231009;[1648762, 1394074, 1392556]
OPTMix-0200-P2-68-20231009;[1358501, 1357277]
OPTMix-0200-P3-108-20231009;[1396752, 1363413, 1361547, 1356404]
OPTMix-0200-P3-127-20231009;[1389311, 1392556, 1648762, 1395477]
OPTMix-0200-P3-139-20231009;[1389833, 1391666, 1388809, 1392556, 1393790, 1721005, 1394074]
OPTMix-0214-P1-207-20231010;[1400084, 1392309, 1361654, 1361335]
OPTMix-0214-P1-208-20231010;[1392309, 1400084, 1361654]
OPTMix-0214-P1-235-20231010;[1361654, 1391434, 1361635]
OPTMix-0214-P2-22-20231010;[1358501]
OPTMix-0214-P2-64-20231010;[1358501]
OPTMix-0214-P2-84-20231010;[1359973, 1419076]
OPTMix-0214-P3-186-20231010;[1392309, 1389833, 1361376, 1390756, 1389817]
