plot_id;species_ids
CBN-Pla-E6-20130904;[1395807, 1651485, 1389929, 1395120]
CBN-Pla-E6-20140722;[1395120, 1391477]
CBN-Pla-E6-20140902;[1389929, 1395807, 1651485]
CBN-Pla-E6-20150702;[1395120, 1394911]
CBN-Pla-E6-20150723;[1395807, 1395120, 1394911]
CBN-Pla-E6-20150811;[1395807, 1394911, 1412857, 1361347]
CBN-Pla-E6-20150901;[1395807, 1412857, 1392323]
CBN-Pla-E6-20160707;[1395120, 1394911]
CBN-Pla-E6-20160728;[1395807, 1394911, 1395120]
CBN-Pla-E6-20180724;[1741754, 1395120, 1361576, 1392020, 1397129, 1391477]
CBN-Pla-E6-20180816;[1395807, 1394911, 1395120]
CBN-Pla-E6-20180906;[1395807, 1392323, 1394911, 1412857, 1738640]
CBN-Pla-E6-20190723;[1394911, 1395807, 1395120]
CBN-Pla-E6-20190814;[1395807, 1651485, 1395120, 1394641, 1393494]
CBN-Pla-E6-20200723;[1395807, 1394911]
CBN-Pla-E6-20200814;[1395807, 1392323, 1394911, 1742053]
CBN-Pla-F1-20130808;[1395120]
CBN-Pla-F1-20130904;[1395120, 1647128, 1395085, 1389929, 1389596, 1390639, 1394542]
CBN-Pla-F1-20140722;[1395120]
CBN-Pla-F1-20140902;[1389929, 1393494, 1651485, 1647128, 1361347, 1395120]
CBN-Pla-F1-20150702;[1395120]
CBN-Pla-F1-20150723;[1395120, 1361347, 1647128, 1393494, 1389596, 1741808]
CBN-Pla-F1-20150901;[1393494, 1361347, 1741587, 1647128, 1392323, 1390793]
CBN-Pla-F1-20160707;[1395120]
CBN-Pla-F1-20160728;[1728573, 1361347, 1395120, 1647128, 1393494]
CBN-Pla-F1-20180724;[1395120]
CBN-Pla-F1-20180816;[1741624, 1361347, 1395120, 1397129, 1359301, 1359321, 1359296, 1392775]
CBN-Pla-F1-20180906;[1728573, 1361347, 1392323, 1393494]
CBN-Pla-F1-20190723;[1395120]
CBN-Pla-F1-20190814;[1389929, 1393494, 1392734, 1395120, 1361347, 1651485, 1389596]
CBN-Pla-F1-20200630;[1395120]
CBN-Pla-F1-20200723;[1395120, 1741624, 1393646, 1359296, 1393494, 1395085, 1397129]
