plot_id;species_ids
CBN-PdlC-C2-20200812;[1395807, 1412857]
CBN-PdlC-C3-20130807;[1395807, 1394911, 1412857]
CBN-PdlC-C3-20130903;[1395807, 1388793, 1394911]
CBN-PdlC-C3-20140721;[1392535, 1394911]
CBN-PdlC-C3-20140811;[1395807, 1412857]
CBN-PdlC-C3-20140901;[1395807]
CBN-PdlC-C3-20150701;[1392535, 1395120, 1394911]
CBN-PdlC-C3-20150720;[1395807]
CBN-PdlC-C3-20150831;[1395807]
CBN-PdlC-C3-20160705;[1392535, 1394911, 1361347]
CBN-PdlC-C3-20160726;[1395807, 1393660]
CBN-PdlC-C3-20170816;[1395807]
CBN-PdlC-C3-20170906;[1395807, 1395862]
CBN-PdlC-C3-20180723;[1395807, 1394911]
CBN-PdlC-C3-20180815;[1395807, 1388793]
CBN-PdlC-C3-20180905;[1395807]
CBN-PdlC-C3-20190701;[1394597]
CBN-PdlC-C3-20190722;[1395807]
CBN-PdlC-C3-20190812;[1395807]
CBN-PdlC-C3-20190909;[1395807]
CBN-PdlC-C3-20200722;[1395807]
CBN-PdlC-C3-20200812;[1395807]
CBN-PdlC-C4-20130807;[1395807]
CBN-PdlC-C4-20130903;[1395807]
CBN-PdlC-C4-20140721;[1395085, 1394911, 1395120, 1741808, 1393494]
CBN-PdlC-C4-20140811;[1395807]
CBN-PdlC-C4-20140901;[1395807]
CBN-PdlC-C4-20150701;[1394911, 1395085, 1388793, 1743422, 1395120, 1393200]
CBN-PdlC-C4-20150720;[1395807]
CBN-PdlC-C4-20150831;[1395807]
CBN-PdlC-C4-20160705;[1394911, 1395120, 1395085, 1397500]
CBN-PdlC-C4-20160726;[1395807, 1397043]
CBN-PdlC-C4-20170816;[1395807]
CBN-PdlC-C4-20170906;[1395807, 1395862]
CBN-PdlC-C4-20180723;[1395807]
CBN-PdlC-C4-20180815;[1395807, 1388793, 1395862, 1393494, 1364067]
CBN-PdlC-C4-20180905;[1395807]
CBN-PdlC-C4-20190701;[1393494, 1388793, 1395085, 1743422, 1391477, 1363402]
CBN-PdlC-C4-20190722;[1395807]
CBN-PdlC-C4-20190812;[1395807]
CBN-PdlC-C4-20190909;[1395807]
CBN-PdlC-C4-20200722;[1395807]
CBN-PdlC-C4-20200812;[1395807]
CBN-PdlC-C5-20130807;[1395807]
CBN-PdlC-C5-20130903;[1395807]
CBN-PdlC-C5-20140721;[1394911]
CBN-PdlC-C5-20140811;[1395807, 1397043]
CBN-PdlC-C5-20140901;[1395807]
CBN-PdlC-C5-20150701;[1394911, 1395120, 1397500, 1391477]
CBN-PdlC-C5-20150720;[1395807]
CBN-PdlC-C5-20150810;[1395807]
CBN-PdlC-C5-20150831;[1395807]
CBN-PdlC-C5-20160705;[1394911]
CBN-PdlC-C5-20160726;[1395807]
CBN-PdlC-C5-20170816;[1395807]
CBN-PdlC-C5-20170906;[1395807, 1395862]
CBN-PdlC-C5-20180723;[1395807, 1394911, 1392539]
CBN-PdlC-C5-20180815;[1395807, 1388793, 1395085]
CBN-PdlC-C5-20180905;[1395807]
CBN-PdlC-C5-20190701;[1391477, 1395120, 1391319, 1392608]
CBN-PdlC-C5-20190722;[1395807]
CBN-PdlC-C5-20190812;[1395807]
CBN-PdlC-C5-20190909;[1395807]
CBN-PdlC-C5-20200722;[1395807]
CBN-PdlC-C5-20200812;[1395807]
CBN-PdlC-C6-20130807;[1395807]
CBN-PdlC-C6-20130903;[1395807]
CBN-PdlC-C6-20140721;[1394911, 1397500]
CBN-PdlC-C6-20140811;[1395807]
CBN-PdlC-C6-20140901;[1395807]
CBN-PdlC-C6-20150701;[1397500, 1394911]
CBN-PdlC-C6-20150720;[1395807]
CBN-PdlC-C6-20150810;[1395807]
CBN-PdlC-C6-20150831;[1395807]
CBN-PdlC-C6-20160705;[1394911, 1397500, 1393200]
