plot_id;species_ids
CBN-Pla-B4-20130904;[1395807, 1388793, 1393494, 1394911]
CBN-Pla-B4-20140722;[1395120, 1737507]
CBN-Pla-B4-20140812;[1395807, 1394911, 1397471, 1395085]
CBN-Pla-B4-20140902;[1395807, 1393494, 1388793, 1395085]
CBN-Pla-B4-20150702;[1395120]
CBN-Pla-B4-20150723;[1395807, 1395120, 1394911, 1393494]
CBN-Pla-B4-20150811;[1395807, 1394911]
CBN-Pla-B4-20150901;[1395807, 1519650, 1393494, 1394911]
CBN-Pla-B4-20160707;[1395120, 1394911]
CBN-Pla-B4-20160728;[1395807, 1394911, 1395120]
CBN-Pla-B4-20180724;[1395120, 1391477]
CBN-Pla-B4-20180816;[1394911, 1395807, 1395120]
CBN-Pla-B4-20180906;[1395807, 1394911, 1393494]
CBN-Pla-B4-20190723;[1395807, 1394911, 1395120]
CBN-Pla-B4-20190814;[1395807, 1393494, 1395120, 1394911, 1388793]
CBN-Pla-B4-20200723;[1395807, 1394911, 1397471]
CBN-Pla-B4-20200814;[1395807, 1394911]
CBN-Pla-B5-20130724;[1395085, 1391477, 1395120, 1741808, 1737507]
CBN-Pla-B5-20130808;[1395807]
CBN-Pla-B5-20130904;[1395807, 1395085]
CBN-Pla-B5-20140722;[1395120, 1395085, 1741808, 1393494]
CBN-Pla-B5-20140812;[1395807]
CBN-Pla-B5-20140902;[1395807, 1393494, 1395085]
CBN-Pla-B5-20150702;[1395120, 1395085]
CBN-Pla-B5-20150723;[1395807, 1395870]
CBN-Pla-B5-20150811;[1395807, 1395870, 1395085, 1647128]
CBN-Pla-B5-20150901;[1395807, 1395870, 1393494, 1395085]
CBN-Pla-B5-20160707;[1394911, 1395085]
CBN-Pla-B5-20160728;[1395807, 1395085, 1393494]
CBN-Pla-B5-20180724;[1395120, 1391477, 1395085, 1393494]
CBN-Pla-B5-20180816;[1395085, 1395807, 1394911, 1395870, 1393494]
CBN-Pla-B5-20180906;[1395807, 1395085, 1394911, 1393494, 1395870]
CBN-Pla-B5-20190723;[1395085, 1397471, 1395120, 1395807, 1394911]
CBN-Pla-B5-20190814;[1395807, 1393494, 1647128, 1395085, 1651485]
CBN-Pla-B5-20200723;[1395807, 1394911, 1395085, 1395870, 1397471]
CBN-Pla-B5-20200814;[1393494, 1395085, 1395807, 1395870]
CBN-Pla-B6-20130724;[1395974, 1395085, 1396030, 1396144, 1395120, 1737507, 1394911]
CBN-Pla-B6-20130808;[1395807, 1394911]
CBN-Pla-B6-20130904;[1395807, 1393494, 1395085, 1394911]
