plot_id;species_ids
CBN-PdlC-C2-20200812;[1395807]
CBN-PdlC-C3-20130807;[1395807]
CBN-PdlC-C3-20130903;[1395807, 1412857, 1395870, 1400176]
CBN-PdlC-C3-20140721;[1392535, 1412857, 1392553, 1394643]
CBN-PdlC-C3-20140811;[1395807]
CBN-PdlC-C3-20140901;[1395807, 1392299]
CBN-PdlC-C3-20150701;[1392535, 1392553, 1392534]
CBN-PdlC-C3-20150720;[1395807, 1395870]
CBN-PdlC-C3-20150831;[1395807, 1395870]
CBN-PdlC-C3-20160705;[1392535, 1392553, 1397535, 1392534]
CBN-PdlC-C3-20160726;[1395807, 1360269]
CBN-PdlC-C3-20170816;[1395807]
CBN-PdlC-C3-20170906;[1395807, 1396253, 1400176]
CBN-PdlC-C3-20180723;[1395807, 1395870]
CBN-PdlC-C3-20180815;[1395807, 1395870]
CBN-PdlC-C3-20180905;[1395807, 1400176]
CBN-PdlC-C3-20190701;[1393657, 1393200, 1361573, 1361703, 1359937]
CBN-PdlC-C3-20190722;[1395807]
CBN-PdlC-C3-20190812;[1395807, 1360269, 1400176, 1359835]
CBN-PdlC-C3-20190909;[1395807]
CBN-PdlC-C3-20200722;[1395807]
CBN-PdlC-C3-20200812;[1395807, 1395870]
CBN-PdlC-C4-20130807;[1395807, 1395870]
CBN-PdlC-C4-20130903;[1395807, 1395870]
CBN-PdlC-C4-20140721;[1395807, 1395870, 1395085, 1737507, 1396974]
CBN-PdlC-C4-20140811;[1395807]
CBN-PdlC-C4-20140901;[1395807]
CBN-PdlC-C4-20150701;[1400176, 1395807, 1392407, 1737507]
CBN-PdlC-C4-20150720;[1395807, 1395870]
CBN-PdlC-C4-20150831;[1395807, 1395870]
CBN-PdlC-C4-20160705;[1394322, 1360299, 1737507]
CBN-PdlC-C4-20160726;[1395807, 1397043, 1395870, 1360269]
CBN-PdlC-C4-20170816;[1395807, 1395870]
CBN-PdlC-C4-20170906;[1395807, 1395862, 1395870]
CBN-PdlC-C4-20180723;[1395807, 1395870]
CBN-PdlC-C4-20180815;[1395807]
CBN-PdlC-C4-20180905;[1395807]
CBN-PdlC-C4-20190701;[1400176, 1394540, 1743422, 1737507]
CBN-PdlC-C4-20190722;[1395807, 1395870]
CBN-PdlC-C4-20190812;[1395807, 1395870, 1360269]
CBN-PdlC-C4-20190909;[1395807, 1395870]
CBN-PdlC-C4-20200722;[1395807]
CBN-PdlC-C4-20200812;[1395807, 1395870]
CBN-PdlC-C5-20130807;[1395807]
CBN-PdlC-C5-20130903;[1395807, 1395870]
CBN-PdlC-C5-20140721;[1395807, 1395870, 1396974, 1394322]
CBN-PdlC-C5-20140811;[1395807, 1397043]
CBN-PdlC-C5-20140901;[1395807]
CBN-PdlC-C5-20150701;[1360299, 1397461, 1737507, 1392407, 1395807, 1400176]
CBN-PdlC-C5-20150720;[1395807, 1395870]
CBN-PdlC-C5-20150810;[1395807, 1395870]
CBN-PdlC-C5-20150831;[1395807, 1395870]
CBN-PdlC-C5-20160705;[1395807, 1394322, 1737507, 1397471, 1394911, 1395870]
CBN-PdlC-C5-20160726;[1395807]
CBN-PdlC-C5-20170816;[1395807, 1395870]
CBN-PdlC-C5-20170906;[1395807, 1395862, 1392608]
CBN-PdlC-C5-20180723;[1395807, 1395870]
CBN-PdlC-C5-20180815;[1395807, 1400176, 1395870]
CBN-PdlC-C5-20180905;[1395807]
CBN-PdlC-C5-20190701;[1397500, 1392608, 1737507, 1360154]
CBN-PdlC-C5-20190722;[1395807, 1395870, 1392608]
CBN-PdlC-C5-20190812;[1395807, 1395870]
CBN-PdlC-C5-20190909;[1395807]
CBN-PdlC-C5-20200722;[1395807, 1395870]
CBN-PdlC-C5-20200812;[1395807, 1395870]
CBN-PdlC-C6-20130807;[1395807]
CBN-PdlC-C6-20130903;[1395807, 1395870]
CBN-PdlC-C6-20140721;[1397471, 1394322, 1737507, 1397500, 1392608, 1396253]
CBN-PdlC-C6-20140811;[1395807]
CBN-PdlC-C6-20140901;[1395807]
CBN-PdlC-C6-20150701;[1397500, 1393200, 1737507, 1392129]
CBN-PdlC-C6-20150720;[1395807]
CBN-PdlC-C6-20150810;[1395807, 1395870]
CBN-PdlC-C6-20150831;[1395807]
CBN-PdlC-C6-20160705;[1393200, 1397500, 1397471, 1737507, 1392608]
CBN-PdlC-C6-20160726;[1395807]
CBN-PdlC-C6-20170816;[1395807, 1395870]
CBN-PdlC-C6-20170906;[1395807, 1395862, 1400132, 1396971]
CBN-PdlC-C6-20180723;[1395807, 1393200, 1395870]
CBN-PdlC-C6-20180815;[1395807, 1393200, 1395870, 1400176]
CBN-PdlC-C6-20180905;[1395807, 1393200]
CBN-PdlC-C6-20190701;[1393200, 1397500]
CBN-PdlC-C6-20190722;[1395807, 1395870, 1393200]
CBN-PdlC-C6-20190812;[1395807, 1395870, 1392608]
CBN-PdlC-C6-20190909;[1395807]
CBN-PdlC-C6-20200722;[1395807]
CBN-PdlC-C6-20200812;[1395807, 1395870, 1392608]
CBN-PdlC-D1-20130807;[1395807]
CBN-PdlC-D1-20130903;[1395807]
CBN-PdlC-D1-20140721;[1395807, 1396253, 1392535]
CBN-PdlC-D1-20140811;[1395807]
CBN-PdlC-D1-20140901;[1395807]
CBN-PdlC-D1-20150701;[1392535, 1392534, 1392553, 1394911, 1400176]
CBN-PdlC-D1-20150720;[1395807]
CBN-PdlC-D1-20150810;[1395807, 1395870]
CBN-PdlC-D1-20150831;[1395807, 1395870]
CBN-PdlC-D1-20160705;[1395807, 1394911, 1395870]
CBN-PdlC-D1-20160726;[1395807]
