plot_id;species_ids
CBN-Pla-B4-20130904;[1395870, 1395807, 1395112]
CBN-Pla-B4-20140722;[1737507, 1391797, 1395112, 1397500]
CBN-Pla-B4-20140812;[1395807, 1395085]
CBN-Pla-B4-20140902;[1395807, 1395870, 1395112, 1400176]
CBN-Pla-B4-20150702;[1737507, 1391797, 1395085]
CBN-Pla-B4-20150723;[1395870, 1395807, 1395085, 1395112, 1741880]
CBN-Pla-B4-20150811;[1395807, 1395870]
CBN-Pla-B4-20150901;[1395807, 1400176, 1396974, 1361141, 1395870]
CBN-Pla-B4-20160707;[1737507, 1395085, 1391797, 1397500]
CBN-Pla-B4-20160728;[1395807, 1395870]
CBN-Pla-B4-20180724;[1737507, 1397500]
CBN-Pla-B4-20180816;[1395807, 1395870]
CBN-Pla-B4-20180906;[1395807, 1395870]
CBN-Pla-B4-20190723;[1395807, 1395870, 1395085]
CBN-Pla-B4-20190814;[1395870, 1395807, 1741880, 1400176]
CBN-Pla-B4-20200723;[1395807, 1395870]
CBN-Pla-B4-20200814;[1395807, 1395870, 1400176]
CBN-Pla-B5-20130724;[1395112, 1395085, 1737507, 1360143]
CBN-Pla-B5-20130808;[1395807, 1395870]
CBN-Pla-B5-20130904;[1395807, 1395870]
CBN-Pla-B5-20140722;[1395112, 1737507, 1395085, 1400176]
CBN-Pla-B5-20140812;[1395807, 1395870]
CBN-Pla-B5-20140902;[1395807, 1395870]
CBN-Pla-B5-20150702;[1737507, 1395085, 1391797, 1396974, 1394322, 1400176, 1395112, 1397461]
CBN-Pla-B5-20150723;[1395870, 1395807, 1741880]
CBN-Pla-B5-20150811;[1395807, 1395870]
CBN-Pla-B5-20150901;[1395870, 1395807]
CBN-Pla-B5-20160707;[1395085, 1737507, 1395807, 1395112, 1394911]
CBN-Pla-B5-20160728;[1395807, 1395870, 1395085, 1395112]
CBN-Pla-B5-20180724;[1395085, 1395112, 1395120]
CBN-Pla-B5-20180816;[1395870, 1395807, 1395112, 1395085, 1741880]
CBN-Pla-B5-20180906;[1395807, 1395870]
CBN-Pla-B5-20190723;[1395085, 1395807, 1395112, 1395870]
CBN-Pla-B5-20190814;[1395807, 1395870, 1396974]
CBN-Pla-B5-20200723;[1395807, 1395870]
CBN-Pla-B5-20200814;[1396974, 1395870, 1395807, 1741634, 1395112, 1400176]
CBN-Pla-B6-20130724;[1400176, 1737507, 1395112, 1357950, 1395085]
CBN-Pla-B6-20130808;[1395807, 1395870]
CBN-Pla-B6-20130904;[1395807, 1395870]
CBN-Pla-B6-20140722;[1395085, 1400176, 1395112, 1737507, 1358112, 1394542]
CBN-Pla-B6-20140812;[1395807, 1397471]
CBN-Pla-B6-20140902;[1400176, 1651485, 1394540, 1741634, 1395112, 1396974, 1394542, 1395807]
CBN-Pla-B6-20150702;[1737507, 1391797, 1400176, 1395085, 1396974]
CBN-Pla-B6-20150723;[1395807, 1395870]
CBN-Pla-B6-20150811;[1395807, 1395870]
CBN-Pla-B6-20150901;[1395807, 1400176]
CBN-Pla-B6-20160707;[1737507, 1395085, 1391797, 1400176, 1394322, 1394911, 1392541]
CBN-Pla-B6-20160728;[1395807, 1395112, 1395870, 1400176]
CBN-Pla-B6-20180816;[1395807, 1395870]
CBN-Pla-B6-20180906;[1395807, 1396015, 1395870]
CBN-Pla-B6-20190723;[1395807, 1395870, 1395085]
CBN-Pla-B6-20190814;[1395807, 1395870]
CBN-Pla-B6-20200723;[1395807, 1395870, 1395085, 1741634, 1400176]
CBN-Pla-B6-20200814;[1395807, 1395870]
CBN-Pla-C1-20130808;[1392535, 1392553, 1395870, 1394911, 1392534, 1395807]
CBN-Pla-C1-20130904;[1395870, 1392535, 1392541, 1395112]
CBN-Pla-C1-20150702;[1392535, 1394911, 1392553, 1737507]
CBN-Pla-C1-20150723;[1395870, 1392535, 1392553]
CBN-Pla-C1-20150811;[1395870, 1395807]
CBN-Pla-C1-20150901;[1395870, 1395807, 1392535, 1392553]
CBN-Pla-C1-20160707;[1394911, 1392535, 1395870, 1395085]
CBN-Pla-C1-20160728;[1395870, 1392535, 1741880, 1396974]
CBN-Pla-C1-20180816;[1395870, 1395807]
CBN-Pla-C1-20180906;[1395870, 1392535, 1741880, 1395807]
CBN-Pla-C1-20190723;[1392535, 1395870, 1392553, 1395085, 1394911]
CBN-Pla-C1-20190814;[1395870, 1395807, 1392535, 1741880]
CBN-Pla-C1-20200723;[1395807, 1395870, 1392535]
CBN-Pla-C1-20200814;[1395870, 1395807]
CBN-Pla-C2-20130808;[1397500, 1395085, 1397471, 1395870, 1394911, 1741880, 1394322]
CBN-Pla-C2-20130904;[1395870, 1741880]
CBN-Pla-C2-20140722;[1737507, 1395112, 1397500, 1391797, 1400176, 1397461, 1394542]
CBN-Pla-C2-20140902;[1395870, 1392299, 1741880]
CBN-Pla-C2-20150702;[1737507, 1397500, 1395085, 1391797]
CBN-Pla-C2-20150723;[1395112, 1395870, 1394643, 1395807, 1741880, 1395085]
CBN-Pla-C2-20150811;[1395870, 1394643]
CBN-Pla-C2-20150901;[1395870, 1741880, 1394643]
CBN-Pla-C2-20160707;[1737507, 1395085, 1395112, 1391797]
CBN-Pla-C2-20160728;[1395112, 1395085, 1395870, 1391797, 1396974, 1737507]
CBN-Pla-C2-20180724;[1737507, 1397500, 1391797, 1395120, 1743422, 1395085]
CBN-Pla-C2-20180816;[1395112, 1395085, 1397500, 1397471]
CBN-Pla-C2-20180906;[1394643, 1392299, 1400176, 1651485, 1395112, 1743471]
CBN-Pla-C2-20190723;[1395112, 1395085, 1394643, 1394641]
CBN-Pla-C2-20190814;[1400176, 1651485, 1395112, 1394542, 1741634]
CBN-Pla-C2-20200723;[1394641, 1395112, 1397500, 1400176, 1394643, 1395807]
CBN-Pla-C2-20200814;[1400176, 1395112, 1394643, 1651485, 1395807]
CBN-Pla-C3-20130808;[1395807]
CBN-Pla-C3-20130904;[1395807, 1395112, 1395870, 1396974]
CBN-Pla-C3-20140722;[1397500, 1737507, 1400176]
CBN-Pla-C3-20140902;[1395807, 1400176, 1395870]
CBN-Pla-C3-20150702;[1397500, 1737507, 1395085]
CBN-Pla-C3-20150723;[1395870, 1395807, 1395112, 1400176, 1741880]
CBN-Pla-C3-20150811;[1395807, 1395870]
CBN-Pla-C3-20150901;[1395807, 1395870, 1400176, 1396974]
CBN-Pla-C3-20160707;[1395085, 1737507, 1395112, 1394540]
CBN-Pla-C3-20160728;[1395807, 1395870]
CBN-Pla-C3-20180724;[1397500, 1737507, 1391797]
CBN-Pla-C3-20180816;[1395807, 1395870, 1397500]
CBN-Pla-C3-20180906;[1395807, 1395870, 1400176, 1396974]
CBN-Pla-C3-20190723;[1395807, 1395870, 1395085]
CBN-Pla-C3-20190814;[1395870, 1395807, 1741880, 1395112, 1400176]
CBN-Pla-C3-20200723;[1395807, 1395870, 1395085]
CBN-Pla-C3-20200814;[1395807, 1395870]
CBN-Pla-C4-20130808;[1395807]
CBN-Pla-C4-20130904;[1395807, 1395870]
CBN-Pla-C4-20140902;[1395807, 1400176, 1395112, 1393200]
CBN-Pla-C4-20150702;[1737507, 1397500]
CBN-Pla-C4-20150723;[1395807, 1395870]
CBN-Pla-C4-20150811;[1395807, 1395870]
CBN-Pla-C4-20150901;[1395807]
CBN-Pla-C4-20160707;[1737507, 1395085, 1397500, 1394322]
CBN-Pla-C4-20160728;[1395807, 1395870]
CBN-Pla-C4-20180724;[1397500, 1737507, 1391797]
CBN-Pla-C4-20180816;[1395807]
CBN-Pla-C4-20180906;[1395807, 1400176, 1395870]
CBN-Pla-C4-20190723;[1395807]
CBN-Pla-C4-20190814;[1395807, 1395870]
CBN-Pla-C4-20200723;[1395807, 1395870]
CBN-Pla-C4-20200814;[1395807, 1395870]
CBN-Pla-C5-20130808;[1395807, 1395870]
CBN-Pla-C5-20130904;[1395807, 1395870]
CBN-Pla-C5-20140722;[1737507, 1397500, 1391797, 1400176, 1395085]
CBN-Pla-C5-20140902;[1395807, 1395870, 1400176]
CBN-Pla-C5-20150702;[1737507, 1396974, 1400176, 1394322, 1395085, 1391797]
CBN-Pla-C5-20150723;[1395807, 1395870]
CBN-Pla-C5-20150811;[1395807, 1395870]
CBN-Pla-C5-20150901;[1395807, 1396974, 1400176]
CBN-Pla-C5-20160707;[1737507, 1395085, 1396974, 1391797]
CBN-Pla-C5-20160728;[1395807, 1395870, 1396974]
CBN-Pla-C5-20180724;[1737507, 1391797, 1395085, 1394322]
CBN-Pla-C5-20180816;[1395807, 1395870]
CBN-Pla-C5-20180906;[1395807, 1395870]
CBN-Pla-C5-20190723;[1395807, 1395870, 1395085]
CBN-Pla-C5-20190814;[1395807, 1395870]
CBN-Pla-C5-20200723;[1395807, 1395870]
CBN-Pla-C5-20200814;[1395807, 1395870, 1396974, 1400176]
CBN-Pla-C6-20130808;[1395807]
CBN-Pla-C6-20130904;[1395870, 1395807, 1741880]
CBN-Pla-C6-20140902;[1395807, 1395870, 1395112]
CBN-Pla-C6-20150702;[1396974, 1737507, 1394322, 1391797, 1395085]
CBN-Pla-C6-20150723;[1395870, 1395807, 1741880]
CBN-Pla-C6-20150811;[1395807, 1395870]
CBN-Pla-C6-20150901;[1395807, 1395870, 1396974]
CBN-Pla-C6-20160707;[1737507, 1395085, 1396974, 1394322, 1391797, 1395112]
CBN-Pla-C6-20160728;[1395870, 1395807, 1741880]
CBN-Pla-C6-20180724;[1737507, 1391797, 1390756]
CBN-Pla-C6-20180816;[1395807, 1395870]
CBN-Pla-C6-20180906;[1395807, 1395870]
CBN-Pla-C6-20190723;[1395807, 1395870, 1395085]
CBN-Pla-C6-20190814;[1395870, 1395807, 1741880]
CBN-Pla-C6-20200723;[1395807, 1395870]
CBN-Pla-C6-20200814;[1395870, 1395807, 1741880]
CBN-Pla-D1-20130808;[1395807, 1394911, 1396974, 1395085, 1397500]
CBN-Pla-D1-20130904;[1395870, 1395807, 1741880, 1396974, 1395112]
CBN-Pla-D1-20140722;[1737507, 1395085, 1391797, 1395112, 1396974]
CBN-Pla-D1-20140902;[1395870, 1395807, 1394540]
CBN-Pla-D1-20150702;[1737507, 1396974, 1395085, 1391797]
CBN-Pla-D1-20150723;[1395870, 1395807]
CBN-Pla-D1-20150811;[1395807, 1395870, 1396974]
CBN-Pla-D1-20150901;[1395807, 1396974, 1395870, 1400176]
CBN-Pla-D1-20160707;[1737507, 1395085, 1396974, 1391797, 1394322, 1397471]
CBN-Pla-D1-20160728;[1395807, 1395870]
CBN-Pla-D1-20180724;[1737507, 1391797, 1396974, 1395085]
CBN-Pla-D1-20180816;[1395807, 1395870]
CBN-Pla-D1-20180906;[1395807, 1395870]
CBN-Pla-D1-20190723;[1395807, 1395870, 1395085]
CBN-Pla-D1-20190814;[1395807, 1395870, 1741880, 1396974]
CBN-Pla-D1-20200723;[1395807, 1395870]
CBN-Pla-D1-20200814;[1395807, 1395870]
CBN-Pla-D2-20130808;[1397500, 1395807, 1394911, 1397471, 1395085]
CBN-Pla-D2-20130904;[1395807, 1395112, 1400176, 1393200, 1396974]
CBN-Pla-D2-20140722;[1737507, 1397500, 1391797]
CBN-Pla-D2-20140902;[1400176, 1396974, 1741634, 1395112, 1395807, 1393200, 1651485]
CBN-Pla-D2-20150702;[1737507, 1397500, 1391797, 1394643]
CBN-Pla-D2-20150723;[1396843, 1395807, 1395870, 1395112]
CBN-Pla-D2-20150811;[1396843, 1395807, 1394643, 1400176, 1412857]
CBN-Pla-D2-20150901;[1395807, 1396843, 1394643, 1412857]
CBN-Pla-D2-20160707;[1394643, 1412857, 1737507, 1394641, 1395085, 1391797]
CBN-Pla-D2-20160728;[1395807, 1395112, 1395870]
CBN-Pla-D2-20180724;[1737507, 1391797, 1394643]
CBN-Pla-D2-20180816;[1395807, 1396843, 1395870]
CBN-Pla-D2-20180906;[1395807, 1394643, 1396843, 1412857, 1394641]
CBN-Pla-D2-20190723;[1395807, 1396843, 1394643, 1394641]
CBN-Pla-D2-20190814;[1412857, 1394641, 1394643]
CBN-Pla-D2-20200723;[1394643, 1395807, 1412857, 1394641]
CBN-Pla-D2-20200814;[1412857, 1395807, 1394643, 1396843, 1742053, 1394641]
CBN-Pla-D3-20130808;[1741880, 1395870]
CBN-Pla-D3-20130904;[1741880, 1395870]
CBN-Pla-D3-20140722;[1397500]
CBN-Pla-D3-20140902;[1395870, 1741880]
CBN-Pla-D3-20150702;[1397500, 1737507]
CBN-Pla-D3-20150723;[1741880, 1395870]
CBN-Pla-D3-20150811;[1395870, 1741880, 1395807]
CBN-Pla-D3-20150901;[1395870, 1741880, 1395807]
CBN-Pla-D3-20160707;[1397500, 1395085, 1737507, 1394322]
CBN-Pla-D3-20160728;[1395870, 1741880]
CBN-Pla-D3-20180724;[1397500, 1737507, 1391797]
CBN-Pla-D3-20180816;[1395870, 1741880, 1395807]
CBN-Pla-D3-20180906;[1395870, 1395807, 1741880]
CBN-Pla-D3-20190723;[1395870, 1741880, 1395807]
CBN-Pla-D3-20190814;[1395870, 1741880]
CBN-Pla-D3-20200723;[1395870, 1741880]
CBN-Pla-D3-20200814;[1395870, 1741880]
CBN-Pla-D4-20130808;[1395807, 1395870, 1741880]
CBN-Pla-D4-20130904;[1395870, 1395807, 1741880]
CBN-Pla-D4-20140722;[1737507, 1400176, 1395112, 1397500, 1395085, 1391797]
CBN-Pla-D4-20140902;[1395870, 1395807, 1400176]
CBN-Pla-D4-20150702;[1397500, 1737507, 1396974, 1391797, 1400176, 1395085, 1397461]
CBN-Pla-D4-20150723;[1395870, 1395807, 1741880]
CBN-Pla-D4-20150811;[1395870, 1395807]
CBN-Pla-D4-20150901;[1395870, 1395807, 1741880]
CBN-Pla-D4-20160707;[1737507, 1395085, 1395870]
CBN-Pla-D4-20160728;[1395870, 1395807, 1400176]
CBN-Pla-D4-20180724;[1737507, 1391797, 1397500]
CBN-Pla-D4-20180816;[1395807, 1395870]
CBN-Pla-D4-20180906;[1395807, 1395870]
CBN-Pla-D4-20190723;[1395870, 1395807, 1741880]
CBN-Pla-D4-20190814;[1395870, 1395807, 1741880]
CBN-Pla-D4-20200723;[1395870, 1395807]
CBN-Pla-D4-20200814;[1395870, 1395807]
CBN-Pla-D5-20130808;[1395807, 1395870]
CBN-Pla-D5-20130904;[1395112, 1395807, 1396974, 1395870]
CBN-Pla-D5-20140722;[1737507, 1397500, 1391797, 1397461, 1394322]
CBN-Pla-D5-20140902;[1395807, 1395870, 1395112, 1396974, 1400176]
CBN-Pla-D5-20150702;[1396974, 1397500, 1737507, 1394322, 1391797, 1395085]
CBN-Pla-D5-20150723;[1395807, 1395870, 1395112]
CBN-Pla-D5-20150811;[1395807, 1395870]
CBN-Pla-D5-20150901;[1395807, 1395870]
CBN-Pla-D5-20160707;[1737507, 1395085, 1394911, 1395112, 1397500, 1392541, 1396974]
CBN-Pla-D5-20160728;[1395807, 1395870, 1395112]
CBN-Pla-D5-20180724;[1737507, 1397500, 1412857, 1391797, 1395085]
CBN-Pla-D5-20180816;[1395807]
CBN-Pla-D5-20180906;[1395807, 1395112, 1400176]
CBN-Pla-D5-20190723;[1395807, 1395870, 1397500]
CBN-Pla-D5-20190814;[1395807, 1395870]
CBN-Pla-D5-20200723;[1395807, 1395870]
CBN-Pla-D6-20130808;[1395807, 1395870]
CBN-Pla-D6-20130904;[1395807, 1395870]
CBN-Pla-D6-20140722;[1394322, 1396974, 1391797, 1737507, 1396733, 1400176]
CBN-Pla-D6-20140902;[1395807, 1395870]
CBN-Pla-D6-20150702;[1396974, 1395807, 1394322, 1737507, 1395085]
CBN-Pla-D6-20150723;[1395807, 1395870]
CBN-Pla-D6-20150811;[1395807, 1395870]
CBN-Pla-D6-20150901;[1395807]
CBN-Pla-D6-20160707;[1395807, 1395870, 1741880, 1396974, 1395085, 1392541]
CBN-Pla-D6-20160728;[1395807, 1395870]
CBN-Pla-D6-20180724;[1394322, 1391797, 1737507, 1395085, 1397471]
