plot_id;species_ids
CBN-Pla-E6-20130904;[1395807, 1395870, 1651485]
CBN-Pla-E6-20140722;[1737507, 1397500, 1394322, 1395085, 1391797, 1395112, 1395120]
CBN-Pla-E6-20140902;[1395807, 1651485, 1400176]
CBN-Pla-E6-20150702;[1391797, 1737507, 1396974, 1400176, 1394322]
CBN-Pla-E6-20150723;[1395870, 1395807, 1741880, 1394643]
CBN-Pla-E6-20150811;[1395807, 1395870, 1412857]
CBN-Pla-E6-20150901;[1395807, 1412857, 1395870]
CBN-Pla-E6-20160707;[1395085, 1737507, 1391797, 1394643, 1395112, 1396974]
CBN-Pla-E6-20160728;[1395807, 1395870]
CBN-Pla-E6-20180724;[1737507, 1397500, 1357950, 1364131, 1392020, 1737519, 1400081, 1390756]
CBN-Pla-E6-20180816;[1395807, 1397500]
CBN-Pla-E6-20180906;[1395807, 1395870, 1412857, 1394643]
CBN-Pla-E6-20190723;[1395807, 1397500, 1394322]
CBN-Pla-E6-20190814;[1395870, 1394643, 1395807, 1741880, 1395085]
CBN-Pla-E6-20200723;[1395807, 1395870]
CBN-Pla-E6-20200814;[1395807, 1394643, 1395870, 1394641, 1392299]
CBN-Pla-F1-20130808;[1395085, 1395112, 1393679]
CBN-Pla-F1-20130904;[1394542, 1400176, 1396974, 1395112, 1389596, 1394370, 1393679, 1651485]
CBN-Pla-F1-20140722;[1393679, 1396094, 1395097, 1395085, 1395120]
CBN-Pla-F1-20140902;[1400176, 1361367, 1392734, 1361141, 1394542, 1389929, 1389596]
CBN-Pla-F1-20150702;[1396094, 1395085]
CBN-Pla-F1-20150723;[1400176, 1647128, 1395112, 1394542, 1389596]
CBN-Pla-F1-20150901;[1392734, 1392314, 1743471, 1361141]
CBN-Pla-F1-20160707;[1393679, 1395085, 1395112]
CBN-Pla-F1-20160728;[1728573]
CBN-Pla-F1-20180724;[1395120, 1397461, 1396094, 1394322, 1395085, 1397471, 1395097]
CBN-Pla-F1-20180816;[1359296, 1741624, 1359321, 1412585, 1396900]
CBN-Pla-F1-20180906;[1728573]
CBN-Pla-F1-20190723;[1395085, 1395112, 1389596, 1737507]
CBN-Pla-F1-20190814;[1400176, 1389596, 1393679, 1395112]
CBN-Pla-F1-20200630;[1397500, 1737507, 1395120, 1395112, 1395085]
CBN-Pla-F1-20200723;[1359296, 1741624, 1412585, 1393679, 1359321]
CBN-Pla-F1-20200814;[1728573, 1393679, 1392734, 1400176, 1651485]
CBN-Pla-F2-20130808;[1395085, 1394643, 1396094, 1396974, 1394542]
CBN-Pla-F2-20130904;[1396974, 1394542, 1400176]
CBN-Pla-F2-20140722;[1396974, 1394322, 1395085, 1397461, 1737507]
CBN-Pla-F2-20140902;[1394643, 1396974, 1394542, 1400176]
CBN-Pla-F2-20150702;[1396974, 1396094, 1743422, 1737507, 1391797, 1397461, 1394322, 1394643]
CBN-Pla-F2-20150723;[1394643, 1395085, 1395112, 1412857, 1400176]
CBN-Pla-F2-20150901;[1361141, 1396974, 1390793, 1400176, 1743471]
