plot_id;species_ids
CBN-Pla-E6-20130904;[1395807, 1392561, 1388793, 1395120, 1389929]
CBN-Pla-E6-20140722;[1395120, 1737507]
CBN-Pla-E6-20140902;[1395807, 1388793, 1392539, 1389929]
CBN-Pla-E6-20150702;[1397500, 1394911, 1395120, 1737507, 1400081]
CBN-Pla-E6-20150723;[1395807, 1397129, 1394643, 1395120]
CBN-Pla-E6-20150811;[1395807, 1412857]
CBN-Pla-E6-20150901;[1395807, 1361347, 1412857, 1394643, 1359835]
CBN-Pla-E6-20160707;[1395120, 1741808, 1737507, 1394911]
CBN-Pla-E6-20160728;[1395807]
CBN-Pla-E6-20180724;[1395120, 1741754, 1737507, 1741808, 1391319, 1391476, 1400081, 1391323]
CBN-Pla-E6-20180816;[1395807, 1395120]
CBN-Pla-E6-20180906;[1395807, 1394643]
CBN-Pla-E6-20190723;[1395807, 1741808, 1397500, 1395120, 1394911]
CBN-Pla-E6-20190814;[1388793, 1395807, 1392539, 1395120, 1394643]
CBN-Pla-E6-20200723;[1395807, 1394911, 1397500]
CBN-Pla-E6-20200814;[1395807, 1361347, 1394643, 1359296]
CBN-Pla-F1-20130808;[1395097, 1395120, 1395049]
CBN-Pla-F1-20130904;[1392535, 1395120, 1392552, 1392561, 1389929, 1356422]
CBN-Pla-F1-20140722;[1395120, 1393679, 1395097]
CBN-Pla-F1-20140902;[1388793, 1392539, 1389929, 1647128, 1361141, 1392552]
CBN-Pla-F1-20150702;[1394911, 1395120, 1395085, 1395097, 1741808]
CBN-Pla-F1-20150723;[1647128, 1389596, 1388793, 1389587]
CBN-Pla-F1-20150901;[1361347, 1728573, 1647128]
CBN-Pla-F1-20160707;[1395120, 1393679]
CBN-Pla-F1-20160728;[1728573, 1359296, 1647128]
CBN-Pla-F1-20180724;[1394911, 1395120, 1400081]
CBN-Pla-F1-20180816;[1359296, 1741624]
CBN-Pla-F1-20180906;[1728573, 1361347]
CBN-Pla-F1-20190723;[1395120, 1395097, 1395049]
CBN-Pla-F1-20190814;[1389929, 1389596, 1394444, 1392539, 1356422]
CBN-Pla-F1-20200630;[1395120, 1391319, 1737507, 1741808]
CBN-Pla-F1-20200723;[1359296]
CBN-Pla-F1-20200814;[1361281, 1392568, 1389596, 1394444, 1356857]
CBN-Pla-F2-20130808;[1394643, 1395085, 1362273, 1394911, 1395097]
CBN-Pla-F2-20130904;[1388793, 1647128, 1394643]
CBN-Pla-F2-20140722;[1741808, 1395120, 1395085, 1394911, 1397372, 1737507]
CBN-Pla-F2-20140902;[1388793, 1394643, 1392539, 1646497, 1395085, 1395940, 1647128]
CBN-Pla-F2-20150702;[1400081, 1397372, 1394643, 1741808, 1394911]
CBN-Pla-F2-20150723;[1394643, 1412857, 1395120]
CBN-Pla-F2-20150901;[1393494, 1412857, 1395085, 1646497]
CBN-Pla-F2-20160707;[1741808, 1395120, 1394911, 1743159, 1392541, 1394643]
CBN-Pla-F2-20160728;[1395120, 1392561, 1392552, 1388793, 1361141]
CBN-Pla-F2-20180724;[1395120, 1741808, 1400081, 1394911, 1737507, 1741754]
CBN-Pla-F2-20180816;[1394603, 1390837, 1361347]
CBN-Pla-F2-20180906;[1390837, 1395718, 1412857, 1394603]
CBN-Pla-F2-20190723;[1741808, 1395120, 1395085]
CBN-Pla-F2-20190814;[1396809, 1356857, 1388793, 1397971]
CBN-Pla-F2-20200630;[1737507, 1741808, 1395120]
CBN-Pla-F2-20200723;[1741807, 1741808, 1395085, 1394643, 1397461, 1392608]
CBN-Pla-F2-20200814;[1392612, 1394444, 1394643, 1391323, 1392568, 1356422, 1390652]
CBN-Pla-F3-20130808;[1395085, 1392535, 1397372, 1395120]
CBN-Pla-F3-20130904;[1394643, 1388793, 1395085, 1392535]
CBN-Pla-F3-20140722;[1395120, 1395085, 1394643, 1392535, 1737507]
CBN-Pla-F3-20140902;[1647128, 1389929, 1394438, 1394643]
CBN-Pla-F3-20150702;[1400081, 1397372, 1394643, 1395120, 1395085, 1737507, 1394911]
CBN-Pla-F3-20150723;[1394643, 1647128, 1388793]
CBN-Pla-F3-20150811;[1394643, 1647128, 1395085, 1392535]
CBN-Pla-F3-20150901;[1412857, 1392535, 1395949, 1647128]
CBN-Pla-F3-20160707;[1395120, 1392535, 1394643, 1737507, 1397372]
CBN-Pla-F3-20160728;[1395120, 1394643, 1359296, 1392535, 1388793, 1394444, 1395085]
CBN-Pla-F3-20180724;[1741808, 1395120, 1400081, 1741754, 1737507, 1397372]
CBN-Pla-F3-20180816;[1394643, 1392535, 1396253, 1392323, 1395085]
CBN-Pla-F3-20180906;[1392535, 1394643, 1390837, 1412857, 1361347]
CBN-Pla-F3-20190723;[1412857, 1741808, 1395120, 1395085]
CBN-Pla-F3-20190814;[1394444, 1388793, 1394643, 1395120, 1392535, 1392539]
CBN-Pla-F3-20200630;[1737507, 1741808, 1396370, 1395120]
CBN-Pla-F3-20200723;[1392535, 1412857, 1390837, 1394643, 1395120]
