CBN-Pla-E6-20130904.jpg_patch_0.jpg;['1412857', '1741808', '1394597', '1391317', '1388793', '1389929', '1394643', '1394372', '1392541', '1742052'];['9.37495231628418', '8.574936151504517', '5.424482345581055', '4.855319976806641', '4.513839244842529', '3.420739459991455', '3.3264830708503723', '3.2507479190826416', '3.242125221661159', '3.207198530435562']
CBN-Pla-E6-20130904.jpg_patch_1.jpg;['1395807', '1412857', '1394643', '1391313', '1396869', '1396094', '1394270', '1741880', '1392539', '1395943'];['26.31116086244583', '10.473081111907959', '6.070468425750732', '5.0501673221588135', '4.24684065580368', '4.023860063817766', '3.960273027420044', '3.3323564926783242', '2.957242727279663', '2.6846052408218384']
CBN-Pla-E6-20130904.jpg_patch_10.jpg;['1363056', '1392309', '1389929', '1400084', '1392299', '1651233', '1361347', '1361141', '1390795', '1362023'];['12.16878514289856', '10.338912102911207', '7.952126836776733', '6.817505087171282', '5.199786901473999', '4.202460765838623', '3.9047789639896817', '3.6291926980018614', '3.360788106918335', '2.853758752346039']
CBN-Pla-E6-20130904.jpg_patch_11.jpg;['1389929', '1392561', '1558087', '1390821', '1396203', '1388793', '1394908', '1363056', '1394311', '1396869'];['6.973860096931458', '5.292417870627509', '3.919920563697815', '3.83292555809021', '3.616215080022812', '3.560426265001297', '3.1813558538754783', '3.1235671043395996', '2.836600184440613', '2.6734583973884583']
CBN-Pla-E6-20130904.jpg_patch_12.jpg;['1397535', '1392561', '1394911', '1392293', '1697365', '1391649', '1397500', '1389487', '1394270', '1397129'];['11.711994290351868', '7.954319787025452', '6.037768244743347', '2.8759706020355225', '2.6838035583496094', '2.6048083305358887', '2.4335928559303284', '2.2550339698791504', '2.2506096959114075', '2.2379012405872345']
CBN-Pla-E6-20130904.jpg_patch_13.jpg;['1389929', '1363056', '1361141', '1392293', '1392323', '1651233', '1394311', '1392553', '1556096', '1391666'];['13.515647792816162', '5.2645588397979735', '3.877408674785069', '3.8027622401714325', '3.4374629855155945', '3.027553617954254', '2.931335747241974', '2.929623246192932', '2.4126434326171875', '2.3163294792175293']
CBN-Pla-E6-20130904.jpg_patch_14.jpg;['1389929', '1394311', '1363056', '1651162', '1362023', '1392309', '1361585', '1391323', '1392561', '1651233'];['14.32460199462043', '8.266009390354156', '8.146991327404976', '6.66092549264431', '4.0632563829422', '3.5169003009796143', '3.4575185775756836', '3.3805432319641113', '2.8273013681173325', '2.455613434314728']
CBN-Pla-E6-20130904.jpg_patch_15.jpg;['1389929', '1392561', '1390674', '1651162', '1392293', '1651485', '1392553', '1362271', '1697365', '1395807'];['14.562658309936523', '5.90072910785675', '4.986022472381592', '4.419935035705566', '4.197555720806122', '3.5821340084075928', '3.4507031440734863', '3.363207201162974', '3.247781674067179', '2.697623372077942']
CBN-Pla-E6-20130904.jpg_patch_2.jpg;['1395807', '1396253', '1741880', '1394311', '1395868', '1392539', '1392541', '1394540', '1393625', '1394911'];['20.821896362304688', '3.802708387374878', '2.9405876100063324', '2.814788818359375', '2.5950989723205566', '2.2473466396331787', '1.9831730127334595', '1.9789164066314697', '1.866794228553772', '1.7811444997787476']
CBN-Pla-E6-20130904.jpg_patch_3.jpg;['1392561', '1389929', '1388793', '1361389', '1397046', '1394311', '1425722', '1361281', '1394444', '1395120'];['7.982901155948639', '7.878921318054199', '3.179786729812622', '3.150973176956177', '3.129895830154419', '3.0880285501480103', '3.0568613529205324', '2.9484453399976096', '2.6817870140075684', '2.606588101387024']
