plot_id;species_ids
CBN-can-A1-20230705.jpg;[1395807, 1392608, 1391755, 1393659, 1394630, 1742052, 1397535, 1412857, 1394841]
CBN-can-A2-20230705.jpg;[1395807, 1392662, 1392539, 1395974, 1397500, 1359684, 1393200, 1394540, 1393659, 1397043]
CBN-can-A3-20230705.jpg;[1393200, 1392608, 1412857, 1392539, 1742052, 1391755, 1395807, 1394643, 1720959]
CBN-can-A5-20230705.jpg;[1397475, 1393824, 1481537, 1395807, 1392662, 1395990, 1394443, 1360269]
CBN-can-A6-20230705.jpg;[1741661, 1391755, 1741903, 1393200, 1472681, 1391648, 1392662]
CBN-can-B1-20230705.jpg;[1392608, 1395807, 1390639, 1397468, 1412857]
CBN-can-B2-20230705.jpg;[1392608, 1720959, 1657500, 1395807, 1392539, 1394311, 1400101, 1519650]
CBN-can-B3-20230705.jpg;[1388793, 1720959, 1391755, 1392539, 1742052, 1743924, 1392662, 1412857, 1395807, 1398310]
CBN-can-B4-20230705.jpg;[1397475, 1360591, 1743984, 1741903, 1396203, 1391755]
CBN-can-B5-20230705.jpg;[1397475, 1395807, 1391755, 1481537, 1741903, 1400101, 1394311, 1395974, 1519650]
CBN-can-B6-20230705.jpg;[1395807, 1393679, 1397475, 1360269, 1389929, 1393496, 1392323, 1391755, 1392662]
CBN-can-C1-20230705.jpg;[1395807, 1393200, 1481537, 1397500, 1743923, 1472681, 1391313, 1360205, 1392662]
CBN-can-C2-20230705.jpg;[1395807, 1392662, 1392539, 1481537, 1393659, 1742052, 1720959, 1657500, 1412857, 1651233]
CBN-can-C3-20230705.jpg;[1395807, 1360269, 1393679, 1398675, 1738592, 1392747, 1397070, 1472681]
CBN-can-C4-20230705.jpg;[1395807, 1481537, 1360269, 1393659, 1720959, 1392662, 1398310, 1391881, 1519650]
CBN-can-D1-20230705.jpg;[1395807, 1481537, 1394311, 1359506, 1391881, 1392323, 1392747, 1519650, 1392662, 1396253]
CBN-can-D2-20230705.jpg;[1395807, 1396253, 1742052, 1392323, 1720959, 1481537, 1412857, 1398310]
CBN-can-D3-20230705.jpg;[1395807, 1722440, 1481537, 1393619, 1364066, 1363056, 1412857, 1396408, 1409318]
CBN-can-D4-20230705.jpg;[1395807, 1481537, 1360269, 1400101, 1391094, 1396253, 1390639, 1356129, 1409318, 1722440]
CBN-can-E1-20230706.jpg;[1392323, 1392608, 1519650, 1722440, 1393659, 1397535, 1390793, 1394908, 1389929]
CBN-can-E2-20230706.jpg;[1395807, 1394311, 1392323, 1519650, 1481537, 1363056, 1390793]
CBN-can-E3-20230706.jpg;[1549015, 1393659, 1395807, 1722440, 1397524, 1363056]
CBN-can-E4-20230706.jpg;[1393687, 1395097, 1657500, 1392323, 1395807, 1453544]
CBN-can-E5-20230706.jpg;[1392608, 1393200, 1395807, 1396869, 1392323, 1720959, 1392558]
