CBN-PdlC-E6-20140630.jpg_patch_0.jpg;['1737507', '1394911', '1397500', '1398222', '1394630', '1395132', '1556096', '1394270', '1397372', '1359973'];['7.508738003671169', '3.705443465709686', '3.4310070872306824', '3.1162895560264587', '3.0668760389089584', '2.799573063850403', '2.7238739252090456', '2.3520890871683755', '2.257594108581543', '2.145111322402954']
CBN-PdlC-E6-20140630.jpg_patch_1.jpg;['1398222', '1737507', '1393927', '1362369', '1396441', '1391477', '1394630', '1394345', '1391649', '1358333'];['6.502629205584526', '4.465340590476989', '3.053024252255758', '2.7372148513793944', '2.5561798413594565', '2.4498352289199827', '2.2714747548103333', '1.8241541981697083', '1.773033344745636', '1.7610167264938354']
CBN-PdlC-E6-20140630.jpg_patch_10.jpg;['1392535', '1394911', '1737507', '1391652', '1392565', '1397535', '1392534', '1392541', '1394898', '1392552'];['39.594799876213074', '8.33821377158165', '6.896386384963989', '6.529144525527954', '3.0404836535453796', '2.209198333323002', '1.9531071335077286', '1.555442248071943', '1.405487060546875', '1.3186223283410072']
CBN-PdlC-E6-20140630.jpg_patch_11.jpg;['1397500', '1393571', '1393200', '1737507', '1397720', '1397372', '1737701', '1743605', '1395097', '1397535'];['11.131500085194906', '10.066713571548462', '7.973494450251262', '4.9399223804473875', '4.112618923187256', '4.083339333534241', '3.8826824426651', '3.230642080307007', '2.6046911478042603', '2.4424385726451874']
CBN-PdlC-E6-20140630.jpg_patch_12.jpg;['1392608', '1392535', '1360299', '1391798', '1362492', '1392534', '1737507', '1361701', '1741808', '1394911'];['32.22409629821777', '15.54542887210846', '12.175695419311523', '12.049794673919678', '9.492938041687012', '6.909509181976318', '4.0164290931489735', '3.580709934234619', '3.2104650139808655', '2.638559808333715']
CBN-PdlC-E6-20140630.jpg_patch_13.jpg;['1392535', '1396180', '1394911', '1392565', '1394595', '1397535', '1737507', '1362492', '1394597', '1399800'];['33.51983022689819', '6.272404670715332', '5.811480551958084', '3.642629027366638', '3.5205862641334535', '2.9455212712287904', '2.2753034234046936', '2.1064536571502686', '1.948305320739746', '1.89560966193676']
CBN-PdlC-E6-20140630.jpg_patch_14.jpg;['1737507', '1394911', '1361771', '1397372', '1394630', '1398589', '1397535', '1395807', '1390793', '1392129'];['9.33401563167572', '4.904599034786225', '4.770944118499756', '2.708862781524658', '2.7070479691028595', '2.5219883918762207', '2.2554986625909805', '1.9429477453231812', '1.934332251548767', '1.7093972563743591']
CBN-PdlC-E6-20140630.jpg_patch_15.jpg;['1392535', '1392565', '1394911', '1394603', '1393679', '1356424', '1362019', '1392407', '1392553', '1400176'];['18.16970221201579', '6.736546993255615', '4.245595097541809', '4.081356048583984', '3.741637408733368', '2.853031873703003', '2.56803959608078', '2.2800360321998596', '2.1162384748458862', '2.099327325820923']
CBN-PdlC-E6-20140630.jpg_patch_2.jpg;['1394911', '1394603', '1397542', '1453544', '1361771', '1397535', '1741808', '1426088', '1395531', '1393965'];['6.032706081867218', '4.600798159837723', '4.362054109573364', '3.6944503784179688', '3.582141235470772', '3.381174604098002', '2.9136440753936768', '2.7204322020212808', '2.3170437812805176', '2.2317684491475425']
CBN-PdlC-E6-20140630.jpg_patch_3.jpg;['1392535', '1356424', '1664563', '1360154', '1393200', '1392534', '1361701', '1394911', '1358718', '1394603'];['17.956391890843708', '9.226171344518661', '9.163084030151367', '7.952683488527934', '6.247375619411469', '5.182142456372579', '4.7490832805633545', '3.008761763572693', '2.6381712555885315', '2.033469478289286']
CBN-PdlC-E6-20140630.jpg_patch_4.jpg;['1360299', '1392608', '1394630', '1362369', '1394603', '1664563', '1392402', '1361530', '1393679', '1737507'];['23.27126169204712', '5.369429349899292', '3.266388714313507', '3.251044452190399', '2.7979447841644287', '2.788275440533956', '2.4240514039993286', '2.1592114567756653', '1.8647913932800293', '1.814095071383885']
CBN-PdlC-E6-20140630.jpg_patch_5.jpg;['1392535', '1392534', '1393927', '1392553', '1394603', '1556096', '1394911', '1389650', '1391477', '1392129'];['16.18151871363322', '11.258281389872232', '6.862799644470215', '6.315560420354207', '4.379699349403381', '4.253048062324524', '3.8579183369874954', '3.783704161643982', '3.5020657777786255', '3.181355893611908']
CBN-PdlC-E6-20140630.jpg_patch_6.jpg;['1392535', '1737507', '1394911', '1394603', '1397500', '1392129', '1394595', '1393679', '1394630', '1394898'];['17.777575890223186', '8.342800259590149', '5.839245760440827', '4.0556230545043945', '2.2936925143003464', '2.085031827290853', '2.069471389055252', '2.0587496757507324', '2.0368540287017822', '1.8770009577274323']
CBN-PdlC-E6-20140630.jpg_patch_7.jpg;['1393200', '1737507', '1391797', '1737701', '1397500', '1412857', '1394643', '1395868', '1396733', '1393679'];['48.165138244628906', '7.881322771310806', '4.677234220504761', '3.208172082901001', '3.0622308254241943', '2.906678795814514', '2.5804599285125733', '2.1494423747062683', '2.0179651379585266', '1.7527275532484055']
CBN-PdlC-E6-20140630.jpg_patch_8.jpg;['1392535', '1737507', '1394603', '1364066', '1394598', '1394911', '1397535', '1391645', '1392129', '1418211'];['6.245880047480266', '4.417500704526901', '4.202609419822693', '4.009121537208557', '3.228101968765259', '3.1762831807136536', '3.163387338320414', '3.1060147285461426', '3.0272237999098643', '2.9967644810676575']
CBN-PdlC-E6-20140630.jpg_patch_9.jpg;['1394598', '1394603', '1397535', '1392535', '1394911', '1394898', '1392534', '1737507', '1399800', '1394595'];['7.365109741687775', '7.276358634233475', '7.028292179107666', '4.03526546061039', '3.965832456946373', '3.242529273033142', '3.009975492954254', '2.631313443183899', '2.6049647529919944', '2.433186067475213']
CBN-PdlC-E6-20140721.jpg_patch_0.jpg;['1390793', '1390764', '1390929', '1390820', '1392566', '1359835', '1395807', '1396441', '1558087', '1392539'];['8.968248975276946', '5.866183862090111', '4.0454511642456055', '3.145510271191597', '3.0262878984212875', '2.78650438785553', '2.5205150842666626', '2.429956018924713', '2.3976552486419678', '2.2146337032318115']
CBN-PdlC-E6-20140721.jpg_patch_1.jpg;['1390615', '1390764', '1390793', '1395807', '1452750', '1361548', '1392774', '1393679', '1393708', '1362369'];['7.752692937850952', '4.7285308837890625', '4.175014153122902', '4.111774163586753', '3.082635350525379', '2.2998976707458496', '1.9947082201639812', '1.9748802185058594', '1.7994462966918945', '1.756446123123169']
CBN-PdlC-E6-20140721.jpg_patch_10.jpg;['1396976', '1397542', '1392535', '1393200', '1392539', '1397547', '1392534', '1722516', '1397500', '1505431'];['4.956209328439501', '4.181641247537401', '3.0986875560548572', '2.477357864379883', '2.3666522577404976', '2.2517149448394775', '2.0760393142700195', '2.073711633682251', '1.9469066262245178', '1.8498539924621582']
CBN-PdlC-E6-20140721.jpg_patch_11.jpg;['1396976', '1393200', '1425936', '1558087', '1393679', '1396843', '1390764', '1392566', '1392539', '1394449'];['4.918063163757324', '4.818032043320792', '3.2789807319641113', '2.9886298775672913', '2.729419991374016', '2.5339340567588806', '2.447095662355423', '2.2826990246772767', '2.2570164442062377', '2.1923253536224365']
CBN-PdlC-E6-20140721.jpg_patch_12.jpg;['1392608', '1360299', '1392566', '1390793', '1392611', '1426085', '1393314', '1472670', '1622901', '1363322'];['14.881712865829467', '12.565316730075413', '7.070340371131897', '6.552612400054931', '4.196418380737304', '2.7688006162643433', '2.68261981010437', '2.5746755599975586', '2.381813198328018', '2.1326334476470947']
CBN-PdlC-E6-20140721.jpg_patch_13.jpg;['1390793', '1395807', '1392566', '1390820', '1356422', '1397046', '1390899', '1558087', '1390846', '1622901'];['26.29932051897049', '5.082399606704712', '3.51295006275177', '2.3867059548695884', '2.2132325544953346', '2.146377980709076', '2.1057135984301567', '2.0484743118286133', '1.975744644800822', '1.9418795108795166']
CBN-PdlC-E6-20140721.jpg_patch_14.jpg;['1390793', '1558087', '1390764', '1396869', '1396843', '1390820', '1397046', '1390910', '1393659', '1392566'];['13.106979513168335', '3.947148071395026', '2.9204812712139554', '2.6317140460014343', '2.5536757707595825', '2.369115869204203', '2.079704999923706', '2.0439115166664124', '1.9194965958595276', '1.8859515339136124']
CBN-PdlC-E6-20140721.jpg_patch_15.jpg;['1395807', '1396976', '1392539', '1390764', '1393679', '1392566', '1394412', '1391755', '1558087', '1390846'];['3.875622570514679', '3.1913594007492065', '3.166861319541931', '3.1614509650639127', '2.434622174501419', '2.1110777060190835', '2.0072025458017984', '1.9743312398592632', '1.9696606397628784', '1.7757536172866821']
CBN-PdlC-E6-20140721.jpg_patch_2.jpg;['1395807', '1361092', '1390846', '1390927', '1393708', '1357681', '1426085', '1391313', '1361095', '1360874'];['5.890688366360134', '5.448050498962402', '5.164713621139526', '3.9957602818806968', '3.2695105373859406', '3.2325408458709717', '2.762910008430481', '2.7503582239151', '2.5467638969421387', '2.523290361676897']
CBN-PdlC-E6-20140721.jpg_patch_3.jpg;['1395807', '1393200', '1360874', '1397478', '1396976', '1393708', '1397338', '1358821', '1741451', '1389929'];['16.495338201522827', '10.407288074493408', '3.5423091799020767', '2.0040888488292694', '1.8456356301903725', '1.7522621750831604', '1.7335578203201294', '1.6110843420028687', '1.5783166289329529', '1.5035287141799927']
CBN-PdlC-E6-20140721.jpg_patch_4.jpg;['1393200', '1395807', '1392608', '1397046', '1362369', '1360299', '1396976', '1394540', '1393679', '1392566'];['5.67824551794264', '3.972113927205404', '3.869886589050293', '2.7566727697849274', '2.7556930780410767', '2.517073005437851', '2.3927693963050842', '2.1312144696712494', '2.0676666259765626', '1.9603514671325684']
CBN-PdlC-E6-20140721.jpg_patch_5.jpg;['1390793', '1395807', '1359835', '1394540', '1390615', '1622901', '1396976', '1392539', '1397046', '1393679'];['3.7028582096099854', '3.0232997470431857', '2.9286309480667114', '2.869374096393585', '2.646265387535095', '2.0821605069296703', '1.9273655017217', '1.8620807886123658', '1.8189955552419026', '1.802085268497467']
CBN-PdlC-E6-20140721.jpg_patch_6.jpg;['1395807', '1360874', '1359835', '1393200', '1394911', '1393679', '1741754', '1397551', '1390820', '1390764'];['7.928539484739304', '4.663758277893066', '2.4653287529945374', '2.4489418506622314', '2.361669341723124', '2.332641667789883', '2.2245519161224365', '2.163184881210327', '2.142101526260376', '1.9672106334141322']
