plot_id;species_ids
CBN-Pla-E6-20130904;[1395807, 1651485, 1395120, 1389929]
CBN-Pla-E6-20140722;[1395120, 1391477]
CBN-Pla-E6-20140902;[1389929, 1395807, 1651485]
CBN-Pla-E6-20150702;[1395120, 1394911]
CBN-Pla-E6-20150723;[1395807, 1395120, 1394911]
CBN-Pla-E6-20150811;[1395807, 1412857, 1394911, 1395120, 1361347]
CBN-Pla-E6-20150901;[1395807, 1392323, 1412857]
CBN-Pla-E6-20160707;[1395120, 1394911, 1395085]
CBN-Pla-E6-20160728;[1395807, 1394911]
CBN-Pla-E6-20180724;[1741754, 1395120, 1391477, 1392020, 1397129, 1395320, 1391476]
CBN-Pla-E6-20180816;[1395807, 1395120, 1394911]
CBN-Pla-E6-20180906;[1395807, 1392323, 1738640, 1394911]
CBN-Pla-E6-20190723;[1394911, 1395807, 1395120, 1397500]
CBN-Pla-E6-20190814;[1395120, 1651485, 1393494, 1395807, 1394641, 1395085, 1388793]
CBN-Pla-E6-20200723;[1395807, 1394911, 1395085]
CBN-Pla-E6-20200814;[1395807, 1392323, 1394911, 1742053, 1393494]
CBN-Pla-F1-20130808;[1395120]
CBN-Pla-F1-20130904;[1647128, 1395085, 1395120, 1390639, 1393494, 1389929, 1389596, 1392535]
CBN-Pla-F1-20140722;[1395120]
CBN-Pla-F1-20140902;[1393494, 1389929, 1647128, 1388793]
CBN-Pla-F1-20150702;[1395120]
CBN-Pla-F1-20150723;[1393494, 1741808, 1389596, 1647128, 1395120, 1361347, 1389587, 1395085]
CBN-Pla-F1-20150901;[1393494, 1361347, 1647128, 1392323, 1395085]
CBN-Pla-F1-20160707;[1395120]
CBN-Pla-F1-20160728;[1728573, 1647128, 1393494, 1361347, 1395120]
CBN-Pla-F1-20180724;[1395120]
CBN-Pla-F1-20180816;[1361347, 1395120, 1392775, 1741624, 1397129, 1359296, 1397542]
CBN-Pla-F1-20180906;[1728573, 1361347, 1392323, 1393494]
CBN-Pla-F1-20190723;[1395120]
CBN-Pla-F1-20190814;[1393494, 1392734, 1389929, 1395120, 1647128]
CBN-Pla-F1-20200630;[1395120]
CBN-Pla-F1-20200723;[1395120, 1741624, 1393494, 1393646, 1397129, 1359296]
CBN-Pla-F1-20200814;[1392734, 1361347, 1393494, 1389929, 1361275]
CBN-Pla-F2-20130808;[1395085, 1395120, 1647128, 1394641, 1393494]
CBN-Pla-F2-20130904;[1394641, 1393494, 1647128, 1390639, 1394542, 1395120]
CBN-Pla-F2-20140722;[1395120, 1395085]
CBN-Pla-F2-20140902;[1393494, 1395085, 1647128, 1394542, 1389929]
CBN-Pla-F2-20150702;[1395120, 1394641, 1741754, 1394643]
CBN-Pla-F2-20150723;[1394641, 1390639, 1395120, 1647128, 1395085, 1741808]
CBN-Pla-F2-20150901;[1393494, 1647128, 1395085]
CBN-Pla-F2-20160707;[1395120, 1395085, 1393494, 1394641, 1647128]
CBN-Pla-F2-20160728;[1395120, 1390639, 1395085, 1393494, 1394641]
CBN-Pla-F2-20180724;[1395120, 1741754]
CBN-Pla-F2-20180816;[1395120, 1395085, 1361347, 1392323]
CBN-Pla-F2-20180906;[1742053, 1393494, 1395085, 1392323, 1647128]
CBN-Pla-F2-20190723;[1395120, 1395085, 1647128, 1741808]
CBN-Pla-F2-20190814;[1393494, 1647128, 1392734]
CBN-Pla-F2-20200630;[1395120, 1741754]
CBN-Pla-F2-20200723;[1647128, 1395120, 1742053, 1393494]
CBN-Pla-F2-20200814;[1393494, 1392612, 1647128, 1394641]
CBN-Pla-F3-20130808;[1395120, 1395085, 1393494, 1392323]
CBN-Pla-F3-20130904;[1393494, 1394641, 1395120]
CBN-Pla-F3-20140722;[1395120, 1395085]
CBN-Pla-F3-20140902;[1647128, 1393494, 1389929, 1361281, 1394641]
CBN-Pla-F3-20150702;[1395120, 1393494]
CBN-Pla-F3-20150723;[1395120, 1393494, 1394641, 1741808]
CBN-Pla-F3-20150811;[1647128, 1393494, 1412857, 1361347, 1394641, 1395085]
CBN-Pla-F3-20150901;[1393494, 1392535, 1742053, 1647128]
CBN-Pla-F3-20160707;[1395120]
CBN-Pla-F3-20160728;[1395120, 1393494, 1392535, 1361347, 1394641]
CBN-Pla-F3-20180724;[1395120]
CBN-Pla-F3-20180816;[1393494, 1395120, 1392535, 1394643, 1395085]
CBN-Pla-F3-20180906;[1393494, 1392535, 1392323, 1390837, 1361347]
CBN-Pla-F3-20190723;[1395120, 1393494]
CBN-Pla-F3-20190814;[1395120, 1393494, 1394641, 1647128]
CBN-Pla-F3-20200630;[1395120, 1741754, 1389247]
CBN-Pla-F3-20200723;[1395120, 1390837, 1392535, 1394911, 1393494]
CBN-Pla-F3-20200814;[1393494, 1392323, 1392535, 1647128, 1394643]
CBN-Pla-F4-20130808;[1395120, 1394911]
CBN-Pla-F4-20130904;[1395120, 1394641, 1393494, 1395085]
CBN-Pla-F4-20140722;[1395120]
CBN-Pla-F4-20150723;[1395120, 1361347, 1647128, 1395085]
CBN-Pla-F4-20150811;[1361347, 1412857, 1394641, 1393494]
CBN-Pla-F4-20150901;[1412857, 1392323, 1393494, 1392299, 1394641]
CBN-Pla-F4-20160707;[1395120]
CBN-Pla-F4-20160728;[1395120, 1393494, 1361347, 1394641]
CBN-Pla-F4-20180724;[1395120]
CBN-Pla-F4-20180816;[1390837, 1395120, 1412857, 1397500, 1394911]
CBN-Pla-F4-20180906;[1412857, 1392323, 1742053, 1392299, 1393494, 1390837]
CBN-Pla-F4-20190723;[1395120, 1394911, 1412857, 1392323]
CBN-Pla-F4-20190814;[1394641, 1393494, 1395120, 1742053, 1647128, 1412857]
CBN-Pla-F4-20200630;[1389603, 1395120]
CBN-Pla-F4-20200723;[1395120, 1394911, 1412857, 1742053]
CBN-Pla-F4-20200814;[1742053, 1412857, 1395807, 1392323, 1394911, 1647128]
CBN-Pla-F5-20130808;[1395120, 1395085, 1394911]
CBN-Pla-F5-20130904;[1395120, 1393494, 1395085, 1388793]
CBN-Pla-F5-20140722;[1395120]
CBN-Pla-F5-20140902;[1389929, 1395120, 1393494, 1651485, 1400176]
CBN-Pla-F5-20150702;[1395120]
CBN-Pla-F5-20150723;[1395120, 1388793, 1393494, 1361347]
CBN-Pla-F5-20150811;[1389929, 1395807, 1361284, 1361347, 1361141, 1651485]
CBN-Pla-F5-20150901;[1393494, 1392323, 1361141, 1396843]
CBN-Pla-F5-20160707;[1395120]
CBN-Pla-F5-20160728;[1395120, 1392323, 1394911, 1395807, 1651485]
CBN-Pla-F5-20180724;[1395120, 1391477, 1741754]
CBN-Pla-F5-20180816;[1395807, 1395120, 1394911]
CBN-Pla-F5-20180906;[1392323, 1395807]
CBN-Pla-F5-20190723;[1395120, 1395807, 1395085, 1397500, 1397129]
CBN-Pla-F5-20190814;[1395120, 1393494, 1388793, 1389929, 1395807]
CBN-Pla-F5-20200723;[1395120, 1394911, 1395807]
CBN-Pla-F5-20200814;[1393494, 1392323, 1361281, 1395807, 1394911, 1361347]
CBN-Pla-F6-20130808;[1395120, 1396843, 1395807, 1394911]
CBN-Pla-F6-20130904;[1388793, 1396843, 1395120, 1396869]
CBN-Pla-F6-20140722;[1395120]
CBN-Pla-F6-20140902;[1389929, 1388793, 1395120, 1393494]
CBN-Pla-F6-20150702;[1395120]
CBN-Pla-F6-20150723;[1395120, 1396843, 1395807, 1394911]
CBN-Pla-F6-20150811;[1396843, 1361347, 1394911, 1395120]
CBN-Pla-F6-20150901;[1392323, 1396843, 1393494, 1361347]
CBN-Pla-F6-20160707;[1395120]
CBN-Pla-F6-20160728;[1394911, 1395120, 1395085, 1395807]
CBN-Pla-F6-20180724;[1395120, 1741754, 1397129]
CBN-Pla-F6-20180816;[1395807, 1392323, 1396858, 1397129]
CBN-Pla-F6-20180906;[1396843, 1392323, 1394911, 1738640, 1393494, 1361347, 1395120]
CBN-Pla-F6-20190723;[1396843, 1395120, 1394911, 1397500]
CBN-Pla-F6-20190814;[1393494, 1388793, 1394641, 1392323, 1742053, 1651485, 1395120, 1389929]
CBN-Pla-F6-20200723;[1395120, 1396843, 1397500, 1397129]
CBN-Pla-F6-20200814;[1392323, 1394911, 1361347, 1393494, 1395807, 1395120]
CBN-Pyr-01-20230706;[1361284, 1396843]
CBN-Pyr-03-20230706;[1396784, 1397512, 1395973, 1359298]
OPTMix-0108-P1-312-20231006;[1391805, 1356404, 1356387]
OPTMix-0108-P1-422-20231006;[1361547, 1361376, 1363557, 1361055]
OPTMix-0108-P1-427-20231006;[1394663, 1363358, 1356404, 1391805, 1360790, 1358612, 1651891]
OPTMix-0108-P1-533-20231006;[1361376, 1361055, 1356321, 1361547, 1361134, 1394663, 1363557]
OPTMix-0108-P1-95-20231006;[1361376, 1361055]
OPTMix-012-P1-143-20231201;[1361654, 1360790, 1548458, 1392309, 1419076]
OPTMix-012-P1-208-20231201;[1548458, 1395945, 1396272, 1359973, 1392309, 1361654, 1395993]
OPTMix-012-P2-192-20231201;[1548458, 1392309, 1419076, 1361654]
OPTMix-012-P2-207-20231201;[1548458, 1394616, 1361654, 1400084]
OPTMix-012-P2-240-20231201;[1392309, 1361654, 1419076]
OPTMix-012-P3-190-20231201;[1392309, 1400084, 1361376]
OPTMix-012-P3-218-20231201;[1392309, 1548458]
OPTMix-012-P3-220-20231201;[1392309, 1361376, 1400084]
