plot_id;species_ids
CBN-PdlC-E6-20140630;[1392535, 1392553, 1392534, 1397500, 1394603]
CBN-PdlC-E6-20140721;[1395807, 1400176]
CBN-PdlC-E6-20140811;[1395807, 1396843]
CBN-PdlC-E6-20150701;[1395807]
CBN-PdlC-E6-20150720;[1395807, 1396843]
CBN-PdlC-E6-20150810;[1395807, 1396843]
CBN-PdlC-E6-20150831;[1395807, 1396843]
CBN-PdlC-E6-20160705;[1395807]
CBN-PdlC-E6-20160726;[1395807, 1396843]
CBN-PdlC-E6-20170816;[1396843, 1395807]
CBN-PdlC-E6-20170906;[1396843]
CBN-PdlC-E6-20180702;[1392535, 1392553, 1394911, 1392534, 1397500]
CBN-PdlC-E6-20180723;[1395807, 1395870, 1741880]
CBN-PdlC-E6-20180815;[1396843, 1395807, 1396253, 1396974]
CBN-PdlC-E6-20180905;[1396843]
CBN-PdlC-E6-20190722;[1396843, 1395807]
CBN-PdlC-E6-20190812;[1395807, 1396843]
CBN-PdlC-E6-20190909;[1395807, 1396843, 1396974]
CBN-PdlC-E6-20200629;[1395807, 1392535, 1394911]
CBN-PdlC-E6-20200722;[1395807, 1396843]
CBN-PdlC-E6-20200812;[1395807]
CBN-PdlC-F1-20130723;[1392535, 1395807, 1392553, 1396974]
CBN-PdlC-F1-20130807;[1395807, 1395870, 1396974]
CBN-PdlC-F1-20130903;[1395807, 1741880, 1395870]
CBN-PdlC-F1-20140630;[1392535, 1392553]
CBN-PdlC-F1-20140721;[1395807, 1362273, 1397528, 1395870]
CBN-PdlC-F1-20140811;[1395807, 1395870]
CBN-PdlC-F1-20140901;[1395807, 1395870]
CBN-PdlC-F1-20150701;[1395807, 1395870]
CBN-PdlC-F1-20150720;[1395807, 1395870]
CBN-PdlC-F1-20150810;[1395807]
CBN-PdlC-F1-20150831;[1395807, 1395870]
CBN-PdlC-F1-20160705;[1395807, 1395870, 1394322]
CBN-PdlC-F1-20160726;[1395807, 1395870]
CBN-PdlC-F1-20170816;[1395807, 1396974, 1395870]
CBN-PdlC-F1-20170906;[1392535, 1395807, 1396974]
CBN-PdlC-F1-20180702;[1392535, 1394911, 1394322, 1392539, 1395807]
CBN-PdlC-F1-20180723;[1395807, 1395870]
CBN-PdlC-F1-20180815;[1395807, 1392535, 1396974, 1395870]
CBN-PdlC-F1-20180905;[1392535, 1392553, 1396974]
CBN-PdlC-F1-20190701;[1395870, 1395807]
CBN-PdlC-F1-20190812;[1395807, 1395870]
CBN-PdlC-F1-20190909;[1395807, 1396974, 1395870]
CBN-PdlC-F1-20200629;[1395807, 1395870, 1394911]
CBN-PdlC-F1-20200722;[1395807, 1395870]
CBN-PdlC-F1-20200812;[1395807, 1395870, 1396974]
CBN-PdlC-F2-20130723;[1392535, 1395807, 1392553, 1394322, 1396974]
CBN-PdlC-F2-20130807;[1395807, 1395870]
CBN-PdlC-F2-20130903;[1395807, 1395870, 1392535, 1741880]
CBN-PdlC-F2-20140630;[1392535, 1392553, 1737507, 1392608, 1394322]
CBN-PdlC-F2-20140721;[1395807, 1397528, 1362273]
