plot_id;species_ids
CBN-can-A1-20230705;[1391313, 1742052, 1492664, 1392608]
CBN-can-A2-20230705;[1392767, 1360985, 1395807]
CBN-can-A3-20230705;[1394613, 1393468, 1396717]
CBN-can-A5-20230705;[1738627, 1360985, 1741903]
CBN-can-A6-20230705;[1397475, 1741903]
CBN-can-B1-20230705;[1392608, 1392611]
CBN-can-B2-20230705;[1392608]
CBN-can-B3-20230705;[1529289, 1394613, 1361281, 1517773]
CBN-can-B4-20230705;[1397475]
CBN-can-B5-20230705;[1392566, 1397475, 1741903, 1391499]
CBN-can-B6-20230705;[1393679, 1363421]
CBN-can-C1-20230705;[1391313, 1397070, 1390690]
CBN-can-C2-20230705;[1392767]
CBN-can-C3-20230705;[1392767, 1360985]
CBN-can-C4-20230705;[1397070, 1395807]
CBN-can-D1-20230705;[1392767]
CBN-can-D2-20230705;[1742052]
CBN-can-D3-20230705;[1396869, 1425722]
CBN-can-D4-20230705;[1729043, 1389346, 1742099]
CBN-can-E1-20230706;[1392323]
CBN-can-E2-20230706;[1397528, 1394999, 1741706]
CBN-can-E3-20230706;[1549015, 1743968]
CBN-can-E4-20230706;[1363553]
CBN-can-E5-20230706;[1392608]
CBN-can-E6-20230706;[1392558, 1549015, 1397535, 1392534]
CBN-can-F1-20230705;[1361281, 1397535, 1358379]
CBN-can-F2-20230706;[1361281]
CBN-can-F3-20230706;[1361281]
CBN-can-F4-20230706;[1394613, 1392323]
CBN-can-F5-20230706;[1392323, 1722440, 1356275, 1363016]
CBN-PdlC-A1-20130807;[1412857, 1396030]
CBN-PdlC-A1-20130903;[1412857, 1742052]
CBN-PdlC-A1-20140721;[1529289]
CBN-PdlC-A1-20140811;[1412857, 1529289]
CBN-PdlC-A1-20140901;[1392608, 1412857]
CBN-PdlC-A1-20150701;[1664563, 1529289]
CBN-PdlC-A1-20150720;[1412857, 1742052, 1392558]
CBN-PdlC-A1-20150831;[1742052, 1412857]
CBN-PdlC-A1-20160705;[1412857]
CBN-PdlC-A1-20160726;[1392535]
CBN-PdlC-A1-20170816;[1742052]
CBN-PdlC-A1-20170906;[1412857]
CBN-PdlC-A1-20180702;[1361281, 1389650, 1397513]
CBN-PdlC-A1-20180815;[1412857]
CBN-PdlC-A1-20180905;[1412857]
CBN-PdlC-A1-20190701;[1361281]
CBN-PdlC-A1-20190722;[1742052, 1395807, 1519650]
CBN-PdlC-A1-20190812;[1412857, 1742052]
CBN-PdlC-A1-20190909;[1397463, 1361281]
CBN-PdlC-A1-20200629;[1425584, 1364037]
CBN-PdlC-A1-20200722;[1392608, 1519650]
CBN-PdlC-A1-20200812;[1412857, 1742052]
CBN-PdlC-A2-20130807;[1395807]
CBN-PdlC-A2-20130903;[1389815, 1391499, 1396030]
CBN-PdlC-A2-20140721;[1529289, 1519650]
CBN-PdlC-A2-20140901;[1412857, 1519650, 1395807, 1742052]
CBN-PdlC-A2-20150720;[1395807, 1396717, 1397468, 1519650]
CBN-PdlC-A2-20150810;[1412857, 1742052, 1395807, 1394540]
CBN-PdlC-A2-20150831;[1412857]
CBN-PdlC-A2-20160705;[1412857, 1519650, 1390764]
CBN-PdlC-A2-20160726;[1395807]
CBN-PdlC-A2-20170816;[1395807]
CBN-PdlC-A2-20180702;[1664563]
CBN-PdlC-A2-20180723;[1395807, 1418211]
CBN-PdlC-A2-20180815;[1395807, 1412857]
CBN-PdlC-A2-20180905;[1395807, 1412857]
CBN-PdlC-A2-20190701;[1392608, 1395495, 1664563]
CBN-PdlC-A2-20190722;[1412857, 1742052, 1392549]
CBN-PdlC-A2-20190812;[1395807]
CBN-PdlC-A2-20190909;[1412857, 1742052, 1394641]
CBN-PdlC-A2-20200629;[1720968, 1721729, 1425584]
CBN-PdlC-A2-20200722;[1395807, 1360985]
CBN-PdlC-A2-20200812;[1395807]
CBN-PdlC-A3-20130807;[1529289, 1391427]
CBN-PdlC-A3-20130903;[1412857]
CBN-PdlC-A3-20140721;[1529289, 1412857, 1393619]
CBN-PdlC-A3-20140811;[1412857]
CBN-PdlC-A3-20140901;[1412857, 1392608]
CBN-PdlC-A3-20150701;[1412857]
CBN-PdlC-A3-20150720;[1519650, 1362025]
CBN-PdlC-A3-20150810;[1412857]
CBN-PdlC-A3-20150831;[1412857]
CBN-PdlC-A3-20160705;[1412857]
CBN-PdlC-A3-20160726;[1412857]
CBN-PdlC-A3-20170816;[1412857]
CBN-PdlC-A3-20170906;[1412857]
CBN-PdlC-A3-20180702;[1397070, 1397565]
CBN-PdlC-A3-20180723;[1412857]
CBN-PdlC-A3-20180815;[1412857]
CBN-PdlC-A3-20180905;[1412857]
CBN-PdlC-A3-20190701;[1356424, 1402995, 1419109, 1743506]
CBN-PdlC-A3-20190722;[1412857]
CBN-PdlC-A3-20190812;[1412857, 1519650]
CBN-PdlC-A3-20190909;[1412857]
CBN-PdlC-A3-20200629;[1361820]
CBN-PdlC-A3-20200722;[1412857]
CBN-PdlC-A3-20200812;[1412857]
CBN-PdlC-A4-20130807;[1392300, 1394999, 1519650, 1362271, 1396717]
CBN-PdlC-A4-20130903;[1392608]
CBN-PdlC-A4-20140811;[1393200]
CBN-PdlC-A4-20140901;[1392558]
CBN-PdlC-A4-20150701;[1741903, 1392608]
CBN-PdlC-A4-20150810;[1390764, 1741903]
CBN-PdlC-A4-20150831;[1392558, 1390764]
CBN-PdlC-A4-20160705;[1741903, 1393200, 1392323]
CBN-PdlC-A4-20160726;[1392608, 1392558]
CBN-PdlC-A4-20170816;[1390764, 1519650]
